Time (s),Thrust (N),Oxidizer Tank Pressure (kPa),Combustion Chamber Pressure (kPa),Injector Pressure Drop (kPa),Oxidizer Mass (kg),Fuel Mass (kg),Oxidizer Mass Flow Rate (kg/s),Fuel Mass Flow Rate (kg/s),Exhaust Mass Flow Rate (kg/s),Oxidizer to Fuel Ratio,Grain ID (cm),Regression Rate (mm/s)
9.672,0,138.52116,114.60888,0,0.1304032,1.4626387,0.012348709,0.030797176,0.092265037,0.40096888,6.7308517,0.00026532404
9.674,0,138.44294,114.54264,0,0.13037851,1.4625771,0.012342372,0.03078835,0.092211703,0.400878,6.7309578,0.00026524382
9.676,0,138.36479,114.47646,0,0.13035384,1.4625156,0.012336039,0.030779527,0.092158413,0.40078714,6.7310639,0.00026516363
9.678,0,138.2867,114.41034,0,0.13032918,1.462454,0.01232971,0.030770709,0.092105166,0.40069633,6.7311699,0.00026508349
9.68,0,138.20866,114.34427,0,0.13030453,1.4623925,0.012323386,0.030761895,0.092051963,0.40060555,6.7312759,0.00026500338
9.682,0,138.13069,114.27825,0,0.1302799,1.462331,0.012317066,0.030753085,0.091998802,0.4005148,6.7313819,0.00026492332
9.684,0,138.05278,114.21228,0,0.13025528,1.4622695,0.01231075,0.03074428,0.091945685,0.4004241,6.7314878,0.00026484329
9.686,0,137.97493,114.14637,0,0.13023067,1.4622081,0.012304439,0.030735478,0.091892612,0.40033343,6.7315938,0.0002647633
9.688,0,137.89715,114.08051,0,0.13020607,1.4621466,0.012298132,0.03072668,0.091839581,0.4002428,6.7316996,0.00026468335
9.69,0,137.81942,114.01471,0,0.13018149,1.4620852,0.01229183,0.030717887,0.091786593,0.4001522,6.7318055,0.00026460344
9.692,0,137.74176,113.94896,0,0.13015692,1.4620238,0.012285532,0.030709097,0.091733649,0.40006164,6.7319113,0.00026452357
9.694,0,137.66415,113.88326,0,0.13013236,1.4619624,0.012279238,0.030700312,0.091680748,0.39997112,6.7320171,0.00026444374
9.696,0,137.58661,113.81762,0,0.13010781,1.461901,0.012272949,0.030691531,0.091627889,0.39988063,6.7321228,0.00026436395
9.698,0,137.50913,113.75203,0,0.13008328,1.4618396,0.012266664,0.030682754,0.091575074,0.39979018,6.7322285,0.00026428419
9.7,0,137.4317,113.68649,0,0.13005876,1.4617783,0.012260383,0.030673981,0.091522301,0.39969977,6.7323342,0.00026420448
9.702,0,137.35434,113.62101,0,0.13003425,1.4617169,0.012254107,0.030665212,0.091469571,0.39960939,6.7324398,0.0002641248
9.704,0,137.27704,113.55558,0,0.13000976,1.4616556,0.012247835,0.030656447,0.091416884,0.39951905,6.7325455,0.00026404516
9.706,0,137.1998,113.4902,0,0.12998527,1.4615943,0.012241567,0.030647686,0.09136424,0.39942875,6.732651,0.00026396557
9.708,0,137.12262,113.42487,0,0.1299608,1.461533,0.012235303,0.030638929,0.091311639,0.39933848,6.7327566,0.00026388601
9.71,0,137.0455,113.3596,0,0.12993634,1.4614718,0.012229044,0.030630177,0.09125908,0.39924825,6.7328621,0.00026380649
9.712,0,136.96844,113.29438,0,0.1299119,1.4614105,0.012222789,0.030621428,0.091206564,0.39915805,6.7329676,0.000263727
9.714,0,136.89145,113.22922,0,0.12988746,1.4613493,0.012216539,0.030612683,0.091154091,0.39906789,6.7330731,0.00026364756
9.716,0,136.81451,113.1641,0,0.12986304,1.4612881,0.012210293,0.030603943,0.09110166,0.39897777,6.7331785,0.00026356815
9.718,0,136.73763,113.09904,0,0.12983864,1.4612269,0.012204051,0.030595206,0.091049272,0.39888768,6.7332839,0.00026348879
9.72,0,136.66081,113.03404,0,0.12981424,1.4611657,0.012197813,0.030586474,0.090996926,0.39879763,6.7333893,0.00026340946
9.722,0,136.58405,112.96908,0,0.12978986,1.4611046,0.01219158,0.030577746,0.090944622,0.39870762,6.7334946,0.00026333017
9.724,0,136.50736,112.90418,0,0.12976549,1.4610434,0.012185351,0.030569021,0.090892361,0.39861764,6.7335999,0.00026325092
9.726,0,136.43072,112.83933,0,0.12974113,1.4609823,0.012179126,0.030560301,0.090840143,0.3985277,6.7337052,0.00026317171
9.728,0,136.35414,112.77453,0,0.12971678,1.4609212,0.012172906,0.030551585,0.090787967,0.39843779,6.7338104,0.00026309254
9.73,0,136.27762,112.70979,0,0.12969245,1.4608601,0.01216669,0.030542873,0.090735833,0.39834792,6.7339156,0.0002630134
9.732,0,136.20116,112.6451,0,0.12966813,1.4607991,0.012160478,0.030534164,0.090683741,0.39825809,6.7340208,0.00026293431
9.734,0,136.12477,112.58046,0,0.12964382,1.460738,0.01215427,0.03052546,0.090631691,0.39816829,6.7341259,0.00026285525
9.736,0,136.04843,112.51587,0,0.12961952,1.460677,0.012148067,0.03051676,0.090579684,0.39807853,6.734231,0.00026277623
9.738,0,135.97215,112.45134,0,0.12959524,1.460616,0.012141868,0.030508064,0.090527719,0.39798881,6.7343361,0.00026269725
9.74,0,135.89593,112.38686,0,0.12957097,1.460555,0.012135673,0.030499372,0.090475796,0.39789912,6.7344412,0.0002626183
9.742,0,135.81977,112.32242,0,0.12954671,1.460494,0.012129483,0.030490684,0.090423915,0.39780947,6.7345462,0.0002625394
9.744,0,135.74367,112.25805,0,0.12952246,1.460433,0.012123296,0.030482,0.090372076,0.39771985,6.7346512,0.00026246053
9.746,0,135.66763,112.19372,0,0.12949823,1.4603721,0.012117114,0.03047332,0.090320278,0.39763027,6.7347561,0.00026238171
9.748,0,135.59165,112.12945,0,0.12947401,1.4603111,0.012110937,0.030464644,0.090268523,0.39754072,6.734861,0.00026230292
9.75,0,135.51572,112.06523,0,0.1294498,1.4602502,0.012104763,0.030455972,0.09021681,0.39745121,6.7349659,0.00026222417
9.752,0,135.43986,112.00106,0,0.1294256,1.4601893,0.012098594,0.030447304,0.090165138,0.39736174,6.7350708,0.00026214545
9.754,0,135.36406,111.93694,0,0.12940142,1.4601285,0.012092429,0.03043864,0.090113509,0.3972723,6.7351756,0.00026206678
9.756,0,135.28831,111.87287,0,0.12937724,1.4600676,0.012086268,0.030429981,0.090061921,0.3971829,6.7352804,0.00026198814
9.758,0,135.21263,111.80886,0,0.12935308,1.4600068,0.012080111,0.030421325,0.090010375,0.39709354,6.7353852,0.00026190954
9.76,0,135.137,111.74489,0,0.12932893,1.4599459,0.012073959,0.030412673,0.08995887,0.39700421,6.7354899,0.00026183098
9.762,0,135.06143,111.68098,0,0.1293048,1.4598851,0.012067811,0.030404025,0.089907407,0.39691491,6.7355946,0.00026175246
9.764,0,134.98592,111.61712,0,0.12928068,1.4598243,0.012061667,0.030395381,0.089855986,0.39682566,6.7356993,0.00026167398
9.766,0,134.91048,111.55332,0,0.12925656,1.4597636,0.012055527,0.030386741,0.089804606,0.39673643,6.7358039,0.00026159553
9.768,0,134.83508,111.48956,0,0.12923247,1.4597028,0.012049392,0.030378105,0.089753268,0.39664725,6.7359085,0.00026151712
9.77,0,134.75975,111.42586,0,0.12920838,1.4596421,0.01204326,0.030369473,0.089701972,0.3965581,6.7360131,0.00026143875
9.772,0,134.68448,111.3622,0,0.1291843,1.4595813,0.012037133,0.030360845,0.089650716,0.39646898,6.7361176,0.00026136042
9.774,0,134.60926,111.2986,0,0.12916024,1.4595206,0.01203101,0.030352221,0.089599503,0.3963799,6.7362221,0.00026128212
9.776,0,134.53411,111.23505,0,0.12913619,1.45946,0.012024892,0.030343601,0.08954833,0.39629086,6.7363266,0.00026120387
9.778,0,134.45901,111.17155,0,0.12911216,1.4593993,0.012018777,0.030334985,0.089497199,0.39620185,6.7364311,0.00026112565
9.78,0,134.38397,111.1081,0,0.12908813,1.4593386,0.012012667,0.030326373,0.089446109,0.39611288,6.7365355,0.00026104747
9.782,0,134.30899,111.04471,0,0.12906412,1.459278,0.012006561,0.030317765,0.089395061,0.39602394,6.7366399,0.00026096933
9.784,0,134.23407,110.98136,0,0.12904012,1.4592174,0.012000459,0.030309161,0.089344053,0.39593504,6.7367442,0.00026089122
9.786,0,134.1592,110.91807,0,0.12901613,1.4591568,0.011994361,0.030300561,0.089293087,0.39584617,6.7368486,0.00026081315
9.788,0,134.0844,110.85482,0,0.12899215,1.4590962,0.011988267,0.030291965,0.089242162,0.39575734,6.7369529,0.00026073512
9.79,0,134.00965,110.79163,0,0.12896819,1.4590356,0.011982178,0.030283372,0.089191278,0.39566855,6.7370571,0.00026065713
9.792,0,133.93496,110.72849,0,0.12894423,1.4589751,0.011976093,0.030274784,0.089140435,0.39557979,6.7371614,0.00026057918
9.794,0,133.86033,110.6654,0,0.12892029,1.4589145,0.011970012,0.0302662,0.089089633,0.39549106,6.7372656,0.00026050126
9.796,0,133.78576,110.60236,0,0.12889637,1.458854,0.011963935,0.03025762,0.089038872,0.39540238,6.7373697,0.00026042338
9.798,0,133.71124,110.53937,0,0.12887245,1.4587935,0.011957862,0.030249043,0.088988152,0.39531372,6.7374739,0.00026034554
9.8,0,133.63678,110.47644,0,0.12884855,1.458733,0.011951793,0.030240471,0.088937473,0.39522511,6.737578,0.00026026774
9.802,0,133.56238,110.41355,0,0.12882466,1.4586726,0.011945729,0.030231902,0.088886835,0.39513652,6.737682,0.00026018997
9.804,0,133.48804,110.35071,0,0.12880078,1.4586121,0.011939668,0.030223338,0.088836237,0.39504798,6.7377861,0.00026011224
9.806,0,133.41376,110.28793,0,0.12877691,1.4585517,0.011933612,0.030214777,0.08878568,0.39495946,6.7378901,0.00026003455
9.808,0,133.33953,110.22519,0,0.12875305,1.4584913,0.01192756,0.030206221,0.088735164,0.39487099,6.7379941,0.0002599569
9.81,0,133.26536,110.16251,0,0.12872921,1.4584309,0.011921512,0.030197668,0.088684689,0.39478255,6.738098,0.00025987928
9.812,0,133.19125,110.09987,0,0.12870538,1.4583705,0.011915468,0.030189119,0.088634254,0.39469414,6.738202,0.00025980171
9.814,0,133.1172,110.03729,0,0.12868156,1.4583102,0.011909429,0.030180574,0.088583861,0.39460577,6.7383058,0.00025972416
9.816,0,133.0432,109.97476,0,0.12865775,1.4582498,0.011903393,0.030172033,0.088533507,0.39451744,6.7384097,0.00025964666
9.818,0,132.96926,109.91227,0,0.12863396,1.4581895,0.011897362,0.030163496,0.088483194,0.39442914,6.7385135,0.00025956919
9.82,0,132.89538,109.84984,0,0.12861018,1.4581292,0.011891334,0.030154963,0.088432922,0.39434087,6.7386173,0.00025949177
9.822,0,132.82156,109.78746,0,0.12858641,1.4580689,0.011885311,0.030146434,0.08838269,0.39425264,6.7387211,0.00025941437
9.824,0,132.74779,109.72513,0,0.12856265,1.4580086,0.011879292,0.030137909,0.088332498,0.39416445,6.7388248,0.00025933702
9.826,0,132.67408,109.66284,0,0.1285389,1.4579484,0.011873277,0.030129387,0.088282347,0.39407629,6.7389285,0.0002592597
9.828,0,132.60043,109.60061,0,0.12851517,1.4578881,0.011867266,0.03012087,0.088232237,0.39398816,6.7390322,0.00025918242
9.83,0,132.52684,109.53843,0,0.12849144,1.4578279,0.01186126,0.030112357,0.088182166,0.39390008,6.7391359,0.00025910518
9.832,0,132.4533,109.4763,0,0.12846773,1.4577677,0.011855257,0.030103847,0.088132136,0.39381202,6.7392395,0.00025902797
9.834,0,132.37982,109.41422,0,0.12844404,1.4577075,0.011849258,0.030095341,0.088082146,0.393724,6.739343,0.00025895081
9.836,0,132.30639,109.35218,0,0.12842035,1.4576473,0.011843264,0.030086839,0.088032196,0.39363602,6.7394466,0.00025887367
9.838,0,132.23303,109.2902,0,0.12839667,1.4575872,0.011837273,0.030078342,0.087982287,0.39354807,6.7395501,0.00025879658
9.84,0,132.15972,109.22827,0,0.12837301,1.457527,0.011831287,0.030069848,0.087932417,0.39346016,6.7396536,0.00025871952
9.842,0,132.08646,109.16639,0,0.12834936,1.4574669,0.011825305,0.030061358,0.087882588,0.39337228,6.7397571,0.0002586425
9.844,0,132.01327,109.10455,0,0.12832572,1.4574068,0.011819327,0.030052871,0.087832799,0.39328443,6.7398605,0.00025856552
9.846,0,131.94013,109.04277,0,0.1283021,1.4573467,0.011813352,0.030044389,0.087783049,0.39319663,6.7399639,0.00025848858
9.848,0,131.86704,108.98104,0,0.12827848,1.4572866,0.011807382,0.030035911,0.08773334,0.39310885,6.7400672,0.00025841167
9.85,0,131.79402,108.91935,0,0.12825488,1.4572266,0.011801416,0.030027436,0.087683671,0.39302111,6.7401706,0.0002583348
9.852,0,131.72105,108.85772,0,0.12823129,1.4571665,0.011795454,0.030018965,0.087634041,0.39293341,6.7402739,0.00025825796
9.854,0,131.64813,108.79613,0,0.12820771,1.4571065,0.011789497,0.030010499,0.087584451,0.39284574,6.7403772,0.00025818116
9.856,0,131.57528,108.7346,0,0.12818414,1.4570465,0.011783543,0.030002036,0.087534901,0.3927581,6.7404804,0.0002581044
9.858,0,131.50247,108.67311,0,0.12816059,1.4569865,0.011777593,0.029993577,0.087485391,0.3926705,6.7405836,0.00025802768
9.86,0,131.42973,108.61167,0,0.12813704,1.4569266,0.011771647,0.029985122,0.087435921,0.39258294,6.7406868,0.00025795099
9.862,0,131.35704,108.55029,0,0.12811351,1.4568666,0.011765706,0.02997667,0.08738649,0.39249541,6.7407899,0.00025787434
9.864,0,131.28441,108.48895,0,0.12808999,1.4568067,0.011759768,0.029968223,0.087337099,0.39240791,6.7408931,0.00025779773
9.866,0,131.21183,108.42766,0,0.12806648,1.4567467,0.011753834,0.02995978,0.087287748,0.39232045,6.7409961,0.00025772115
9.868,0,131.13931,108.36642,0,0.12804299,1.4566868,0.011747905,0.02995134,0.087238436,0.39223303,6.7410992,0.00025764461
9.87,0,131.06685,108.30523,0,0.1280195,1.456627,0.011741979,0.029942904,0.087189164,0.39214564,6.7412022,0.00025756811
9.872,0,130.99444,108.24409,0,0.12799603,1.4565671,0.011736058,0.029934472,0.087139931,0.39205828,6.7413052,0.00025749164
9.874,0,130.92209,108.18299,0,0.12797257,1.4565072,0.01173014,0.029926044,0.087090738,0.39197096,6.7414082,0.00025741521
9.876,0,130.8498,108.12195,0,0.12794912,1.4564474,0.011724227,0.02991762,0.087041584,0.39188367,6.7415111,0.00025733882
9.878,0,130.77756,108.06096,0,0.12792569,1.4563876,0.011718317,0.029909199,0.08699247,0.39179642,6.741614,0.00025726246
9.88,0,130.70537,108.00001,0,0.12790226,1.4563278,0.011712412,0.029900783,0.086943394,0.3917092,6.7417169,0.00025718614
9.882,0,130.63324,107.93911,0,0.12787885,1.456268,0.01170651,0.02989237,0.086894359,0.39162202,6.7418197,0.00025710986
9.884,0,130.56117,107.87826,0,0.12785545,1.4562082,0.011700613,0.029883961,0.086845362,0.39153487,6.7419226,0.00025703361
9.886,0,130.48915,107.81747,0,0.12783206,1.4561485,0.011694719,0.029875556,0.086796405,0.39144775,6.7420253,0.0002569574
9.888,0,130.41719,107.75671,0,0.12780868,1.4560887,0.01168883,0.029867155,0.086747487,0.39136067,6.7421281,0.00025688122
9.89,0,130.34529,107.69601,0,0.12778531,1.456029,0.011682945,0.029858758,0.086698608,0.39127363,6.7422308,0.00025680509
9.892,0,130.27344,107.63536,0,0.12776196,1.4559693,0.011677063,0.029850364,0.086649768,0.39118662,6.7423335,0.00025672899
9.894,0,130.20164,107.57475,0,0.12773862,1.4559096,0.011671186,0.029841975,0.086600968,0.39109964,6.7424362,0.00025665292
9.896,0,130.1299,107.5142,0,0.12771529,1.45585,0.011665312,0.029833589,0.086552206,0.3910127,6.7425388,0.00025657689
9.898,0,130.05822,107.45369,0,0.12769197,1.4557903,0.011659443,0.029825207,0.086503484,0.39092579,6.7426414,0.0002565009
9.9,0,129.98659,107.39323,0,0.12766866,1.4557307,0.011653577,0.029816829,0.0864548,0.39083892,6.742744,0.00025642495
9.902,0,129.91501,107.33282,0,0.12764537,1.4556711,0.011647716,0.029808455,0.086406156,0.39075208,6.7428465,0.00025634903
9.904,0,129.8435,107.27245,0,0.12762208,1.4556115,0.011641858,0.029800084,0.08635755,0.39066527,6.742949,0.00025627314
9.906,0,129.77203,107.21214,0,0.12759881,1.4555519,0.011636004,0.029791717,0.086308983,0.3905785,6.7430515,0.0002561973
9.908,0,129.70062,107.15187,0,0.12757555,1.4554923,0.011630155,0.029783354,0.086260455,0.39049177,6.7431539,0.00025612149
9.91,0,129.62927,107.09165,0,0.1275523,1.4554328,0.011624309,0.029774995,0.086211966,0.39040507,6.7432564,0.00025604571
9.912,0,129.55797,107.03148,0,0.12752906,1.4553732,0.011618467,0.02976664,0.086163516,0.3903184,6.7433588,0.00025596998
9.914,0,129.48673,106.97136,0,0.12750584,1.4553137,0.011612629,0.029758289,0.086115104,0.39023177,6.7434611,0.00025589427
9.916,0,129.41554,106.91129,0,0.12748263,1.4552542,0.011606796,0.029749941,0.086066731,0.39014517,6.7435634,0.00025581861
9.918,0,129.34441,106.85126,0,0.12745942,1.4551947,0.011600966,0.029741597,0.086018397,0.3900586,6.7436657,0.00025574298
9.92,0,129.27333,106.79128,0,0.12743623,1.4551353,0.01159514,0.029733257,0.085970101,0.38997207,6.743768,0.00025566739
9.922,0,129.2023,106.73135,0,0.12741305,1.4550758,0.011589318,0.029724921,0.085921844,0.38988558,6.7438702,0.00025559183
9.924,0,129.13133,106.67147,0,0.12738989,1.4550164,0.0115835,0.029716588,0.085873625,0.38979911,6.7439724,0.00025551631
9.926,0,129.06042,106.61164,0,0.12736673,1.454957,0.011577686,0.02970826,0.085825445,0.38971269,6.7440746,0.00025544082
9.928,0,128.98956,106.55185,0,0.12734359,1.4548976,0.011571875,0.029699935,0.085777304,0.38962629,6.7441768,0.00025536537
9.93,0,128.91875,106.49211,0,0.12732046,1.4548382,0.011566069,0.029691614,0.085729201,0.38953993,6.7442789,0.00025528996
9.932,0,128.848,106.43242,0,0.12729734,1.4547788,0.011560267,0.029683296,0.085681136,0.38945361,6.744381,0.00025521458
9.934,0,128.7773,106.37277,0,0.12727423,1.4547195,0.011554468,0.029674983,0.08563311,0.38936732,6.744483,0.00025513924
9.936,0,128.70666,106.31318,0,0.12725113,1.4546601,0.011548674,0.029666673,0.085585121,0.38928106,6.7445851,0.00025506394
9.938,0,128.63607,106.25363,0,0.12722804,1.4546008,0.011542883,0.029658367,0.085537172,0.38919483,6.744687,0.00025498867
9.94,0,128.56554,106.19413,0,0.12720497,1.4545415,0.011537097,0.029650065,0.08548926,0.38910864,6.744789,0.00025491344
9.942,0,128.49506,106.13467,0,0.12718191,1.4544822,0.011531314,0.029641766,0.085441387,0.38902249,6.744891,0.00025483824
9.944,0,128.42463,106.07527,0,0.12715886,1.454423,0.011525535,0.029633472,0.085393552,0.38893637,6.7449929,0.00025476308
9.946,0,128.35426,106.01591,0,0.12713582,1.4543637,0.01151976,0.029625181,0.085345755,0.38885028,6.7450947,0.00025468795
9.948,0,128.28394,105.9566,0,0.12711279,1.4543045,0.011513989,0.029616894,0.085297996,0.38876423,6.7451966,0.00025461286
